Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
6H,043,2024-03-13 07:30:00,2024-03-13 07:30:00,D,ETM,RAMON,ISRAEL,3,ON TIME
6H,883,2024-03-13 07:45:00,2024-03-13 07:45:00,D,BUS,BATUMI,GEORGIA,3,ON TIME
IZ,803,2024-03-13 08:00:00,2024-03-13 08:00:00,D,ETM,RAMON,ISRAEL,3,ON TIME
BZ,252,2024-03-13 08:05:00,2024-03-13 08:05:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
EK,2369,2024-03-13 08:05:00,2024-03-13 08:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1549,2024-03-13 08:05:00,2024-03-13 08:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,611,2024-03-13 08:20:00,2024-03-13 08:20:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
S7,4482,2024-03-13 08:20:00,2024-03-13 08:20:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
UA,084,2024-03-13 08:20:00,2024-03-13 08:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
LY,5129,2024-03-13 08:35:00,2024-03-13 08:35:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
AR,7850,2024-03-13 09:05:00,2024-03-13 08:44:00,A,MIA,MIAMI,UNITED STATES,3,FINAL
B6,6468,2024-03-13 09:05:00,2024-03-13 08:44:00,A,MIA,MIAMI,UNITED STATES,3,FINAL
DL,7438,2024-03-13 09:05:00,2024-03-13 08:44:00,A,MIA,MIAMI,UNITED STATES,3,FINAL
LY,018,2024-03-13 09:05:00,2024-03-13 08:44:00,A,MIA,MIAMI,UNITED STATES,3,FINAL
IZ,802,2024-03-13 08:45:00,2024-03-13 08:45:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,003,2024-03-13 08:45:00,2024-03-13 08:45:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
AM,7885,2024-03-13 09:00:00,2024-03-13 09:00:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,323,2024-03-13 09:00:00,2024-03-13 09:00:00,D,CDG,PARIS,FRANCE,3,ON TIME
SK,3163,2024-03-13 09:00:00,2024-03-13 09:00:00,D,CDG,PARIS,FRANCE,3,ON TIME
AA,9261,2024-03-13 09:15:00,2024-03-13 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
AM,7863,2024-03-13 09:15:00,2024-03-13 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
LY,315,2024-03-13 09:15:00,2024-03-13 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
SK,3181,2024-03-13 09:15:00,2024-03-13 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
EK,2370,2024-03-13 09:20:00,2024-03-13 09:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1550,2024-03-13 09:20:00,2024-03-13 09:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
EK,2450,2024-03-13 09:30:00,2024-03-13 09:30:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1081,2024-03-13 09:30:00,2024-03-13 09:30:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
IZ,807,2024-03-13 09:40:00,2024-03-13 09:40:00,D,ETM,RAMON,ISRAEL,3,ON TIME
IZ,640,2024-03-13 10:00:00,2024-03-13 10:00:00,A,CMB,COLOMBO,SRI LANKA,3,NOT FINAL
IZ,640,2024-03-13 10:00:00,2024-03-13 10:00:00,A,CMB,COLOMBO,SRI LANKA,3,CANCELED
6H,044,2024-03-13 10:00:00,2024-03-13 10:00:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,5132,2024-03-13 10:10:00,2024-03-13 10:10:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
IZ,413,2024-03-13 10:15:00,2024-03-13 10:15:00,D,BUS,BATUMI,GEORGIA,3,ON TIME
6H,583,2024-03-13 10:20:00,2024-03-13 10:20:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
IZ,804,2024-03-13 10:25:00,2024-03-13 10:25:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
UA,085,2024-03-13 10:30:00,2024-03-13 10:30:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
EK,2451,2024-03-13 10:45:00,2024-03-13 10:45:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1082,2024-03-13 10:45:00,2024-03-13 10:45:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
AM,7868,2024-03-13 10:20:00,2024-03-13 10:50:00,A,JFK,NEW YORK,UNITED STATES,3,DELAYED
AR,7852,2024-03-13 10:20:00,2024-03-13 10:50:00,A,JFK,NEW YORK,UNITED STATES,3,DELAYED
B6,6450,2024-03-13 10:20:00,2024-03-13 10:50:00,A,JFK,NEW YORK,UNITED STATES,3,DELAYED
DL,7425,2024-03-13 10:20:00,2024-03-13 10:50:00,A,JFK,NEW YORK,UNITED STATES,3,DELAYED
LY,002,2024-03-13 10:20:00,2024-03-13 10:50:00,A,JFK,NEW YORK,UNITED STATES,3,DELAYED
A4,5025,2024-03-13 10:55:00,2024-03-13 10:55:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,NOT FINAL
6H,047,2024-03-13 11:00:00,2024-03-13 11:00:00,D,ETM,RAMON,ISRAEL,3,ON TIME
IZ,2823,2024-03-13 11:15:00,2024-03-13 11:15:00,D,ETM,RAMON,ISRAEL,3,ON TIME
IZ,2823,2024-03-13 11:15:00,2024-03-13 11:15:00,D,ETM,RAMON,ISRAEL,3,CANCELED
EY,593,2024-03-13 11:20:00,2024-03-13 11:20:00,A,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,9600,2024-03-13 11:20:00,2024-03-13 11:20:00,A,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,023,2024-03-13 11:45:00,2024-03-13 11:45:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
EK,2363,2024-03-13 11:55:00,2024-03-13 11:55:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1211,2024-03-13 11:55:00,2024-03-13 11:55:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
A3,926,2024-03-13 12:00:00,2024-03-13 12:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
JU,7620,2024-03-13 12:00:00,2024-03-13 12:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
A4,5026,2024-03-13 12:05:00,2024-03-13 12:05:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,ON TIME
IZ,808,2024-03-13 12:05:00,2024-03-13 12:05:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,542,2024-03-13 12:05:00,2024-03-13 12:05:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
LY,973,2024-03-13 12:25:00,2024-03-13 12:25:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
B6,6466,2024-03-13 12:30:00,2024-03-13 12:30:00,A,BOS,BOSTON,UNITED STATES,3,NOT FINAL
DL,7436,2024-03-13 12:30:00,2024-03-13 12:30:00,A,BOS,BOSTON,UNITED STATES,3,NOT FINAL
LY,016,2024-03-13 12:30:00,2024-03-13 12:30:00,A,BOS,BOSTON,UNITED STATES,3,NOT FINAL
A3,927,2024-03-13 12:50:00,2024-03-13 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
EK,4978,2024-03-13 12:50:00,2024-03-13 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
FB,1514,2024-03-13 12:50:00,2024-03-13 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
JU,7621,2024-03-13 12:50:00,2024-03-13 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
EY,594,2024-03-13 13:00:00,2024-03-13 13:00:00,D,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,ON TIME
LY,9601,2024-03-13 13:00:00,2024-03-13 13:00:00,D,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,ON TIME
EK,2345,2024-03-13 13:05:00,2024-03-13 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1125,2024-03-13 13:05:00,2024-03-13 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
EK,2364,2024-03-13 13:10:00,2024-03-13 13:10:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1212,2024-03-13 13:10:00,2024-03-13 13:10:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
IZ,815,2024-03-13 13:10:00,2024-03-13 13:10:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LY,327,2024-03-13 13:20:00,2024-03-13 13:20:00,D,CDG,PARIS,FRANCE,3,ON TIME
SK,3159,2024-03-13 13:20:00,2024-03-13 13:20:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,574,2024-03-13 13:25:00,2024-03-13 13:25:00,A,OTP,BUCHAREST,ROMANIA,3,NOT FINAL
IZ,511,2024-03-13 13:30:00,2024-03-13 13:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
6H,584,2024-03-13 13:30:00,2024-03-13 13:30:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
6H,884,2024-03-13 13:30:00,2024-03-13 13:30:00,A,BUS,BATUMI,GEORGIA,3,NOT FINAL
BZ,703,2024-03-13 13:35:00,2024-03-13 13:35:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
ET,418,2024-03-13 13:35:00,2024-03-13 13:35:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,NOT FINAL
LY,8808,2024-03-13 13:35:00,2024-03-13 13:35:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,NOT FINAL
IZ,2824,2024-03-13 13:40:00,2024-03-13 13:40:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
IZ,2824,2024-03-13 13:40:00,2024-03-13 13:40:00,A,ETM,RAMON,ISRAEL,3,CANCELED
LY,375,2024-03-13 13:40:00,2024-03-13 13:40:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
TP,8920,2024-03-13 13:40:00,2024-03-13 13:40:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
LY,552,2024-03-13 13:45:00,2024-03-13 13:45:00,A,SOF,SOFIA,BULGARIA,3,NOT FINAL
6H,048,2024-03-13 13:45:00,2024-03-13 13:45:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
AM,7874,2024-03-13 13:50:00,2024-03-13 13:50:00,A,LAX,LOS ANGELES,UNITED STATES,3,NOT FINAL
B6,6462,2024-03-13 13:50:00,2024-03-13 13:50:00,A,LAX,LOS ANGELES,UNITED STATES,3,NOT FINAL
LY,006,2024-03-13 13:50:00,2024-03-13 13:50:00,A,LAX,LOS ANGELES,UNITED STATES,3,NOT FINAL
DN,901,2024-03-13 14:00:00,2024-03-13 14:00:00,D,PSA,PISA,ITALY,3,ON TIME
LY,5107,2024-03-13 14:05:00,2024-03-13 14:05:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
AF,962,2024-03-13 14:20:00,2024-03-13 14:20:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
B6,6482,2024-03-13 14:20:00,2024-03-13 14:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
DL,7442,2024-03-13 14:20:00,2024-03-13 14:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
DL,8457,2024-03-13 14:20:00,2024-03-13 14:20:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
EK,2346,2024-03-13 14:20:00,2024-03-13 14:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1126,2024-03-13 14:20:00,2024-03-13 14:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
LY,026,2024-03-13 14:20:00,2024-03-13 14:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
UX,1301,2024-03-13 14:20:00,2024-03-13 14:20:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
AR,7876,2024-03-13 14:30:00,2024-03-13 14:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
BZ,702,2024-03-13 14:30:00,2024-03-13 14:30:00,D,ATH,ATHENS,GREECE,3,ON TIME
LY,386,2024-03-13 14:30:00,2024-03-13 14:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
6H,725,2024-03-13 14:30:00,2024-03-13 14:30:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
ET,419,2024-03-13 14:35:00,2024-03-13 14:35:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
LY,8809,2024-03-13 14:35:00,2024-03-13 14:35:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
IZ,211,2024-03-13 14:45:00,2024-03-13 14:45:00,D,ATH,ATHENS,GREECE,3,ON TIME
IZ,211,2024-03-13 14:45:00,2024-03-13 14:45:00,D,ATH,ATHENS,GREECE,3,CANCELED
6H,767,2024-03-13 14:45:00,2024-03-13 14:45:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
LY,2366,2024-03-13 14:55:00,2024-03-13 14:55:00,A,BUD,BUDAPEST,HUNGARY,3,NOT FINAL
U8,108,2024-03-13 14:55:00,2024-03-13 14:55:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
6H,841,2024-03-13 14:55:00,2024-03-13 14:55:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
LY,362,2024-03-13 15:00:00,2024-03-13 15:00:00,A,VIE,VIENNA,AUSTRIA,3,NOT FINAL
LY,5207,2024-03-13 15:00:00,2024-03-13 15:00:00,D,BEG,BELGRADE,SERBIA,3,ON TIME
LY,343,2024-03-13 15:05:00,2024-03-13 15:05:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
SK,3191,2024-03-13 15:05:00,2024-03-13 15:05:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
BZ,131,2024-03-13 15:10:00,2024-03-13 15:10:00,A,FCO,ROME,ITALY,3,NOT FINAL
LY,5102,2024-03-13 15:30:00,2024-03-13 15:30:00,A,WAW,WARSAW,POLAND,3,NOT FINAL
IZ,816,2024-03-13 15:35:00,2024-03-13 15:35:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,2372,2024-03-13 15:35:00,2024-03-13 15:35:00,A,BER,BERLIN,GERMANY,3,NOT FINAL
SK,3154,2024-03-13 15:35:00,2024-03-13 15:35:00,A,BER,BERLIN,GERMANY,3,NOT FINAL
WZ,011,2024-03-13 15:45:00,2024-03-13 15:45:00,A,LED,S.PETERSBURG,RUSSIAN FEDERATION,3,NOT FINAL
AM,7871,2024-03-13 15:50:00,2024-03-13 15:50:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
AR,7855,2024-03-13 15:50:00,2024-03-13 15:50:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
B6,6455,2024-03-13 15:50:00,2024-03-13 15:50:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
DL,7430,2024-03-13 15:50:00,2024-03-13 15:50:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
LY,007,2024-03-13 15:50:00,2024-03-13 15:50:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
LY,5130,2024-03-13 15:50:00,2024-03-13 15:50:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
6H,662,2024-03-13 15:50:00,2024-03-13 15:50:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
AF,963,2024-03-13 15:55:00,2024-03-13 15:55:00,D,CDG,PARIS,FRANCE,3,ON TIME
U8,109,2024-03-13 15:55:00,2024-03-13 15:55:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
LY,346,2024-03-13 16:00:00,2024-03-13 16:00:00,A,GVA,GENEVA,SWITZERLAND,3,NOT FINAL
LY,382,2024-03-13 16:00:00,2024-03-13 16:00:00,A,MXP,MILAN,ITALY,3,NOT FINAL
SK,3184,2024-03-13 16:00:00,2024-03-13 16:00:00,A,MXP,MILAN,ITALY,3,NOT FINAL
IZ,414,2024-03-13 16:05:00,2024-03-13 16:05:00,A,BUS,BATUMI,GEORGIA,3,NOT FINAL
LY,358,2024-03-13 16:05:00,2024-03-13 16:05:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
UX,1302,2024-03-13 16:05:00,2024-03-13 16:05:00,D,MAD,MADRID,SPAIN,3,ON TIME
AM,7851,2024-03-13 16:10:00,2024-03-13 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
AM,7856,2024-03-13 16:10:00,2024-03-13 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
AR,7856,2024-03-13 16:10:00,2024-03-13 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
BZ,462,2024-03-13 16:10:00,2024-03-13 16:10:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
B6,6456,2024-03-13 16:10:00,2024-03-13 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
DL,7431,2024-03-13 16:10:00,2024-03-13 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,008,2024-03-13 16:10:00,2024-03-13 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,339,2024-03-13 16:10:00,2024-03-13 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LY,348,2024-03-13 16:10:00,2024-03-13 16:10:00,A,ZRH,ZURICH,SWITZERLAND,3,NOT FINAL
SK,3151,2024-03-13 16:10:00,2024-03-13 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
SK,3188,2024-03-13 16:10:00,2024-03-13 16:10:00,A,ZRH,ZURICH,SWITZERLAND,3,NOT FINAL
LY,387,2024-03-13 16:20:00,2024-03-13 16:20:00,D,MXP,MILAN,ITALY,3,ON TIME
SK,3183,2024-03-13 16:20:00,2024-03-13 16:20:00,D,MXP,MILAN,ITALY,3,ON TIME
IZ,821,2024-03-13 16:30:00,2024-03-13 16:30:00,D,ETM,RAMON,ISRAEL,3,ON TIME
AA,9258,2024-03-13 16:40:00,2024-03-13 16:40:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
IB,2393,2024-03-13 16:40:00,2024-03-13 16:40:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,320,2024-03-13 16:40:00,2024-03-13 16:40:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,394,2024-03-13 16:40:00,2024-03-13 16:40:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,5109,2024-03-13 16:40:00,2024-03-13 16:40:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
6H,561,2024-03-13 16:40:00,2024-03-13 16:40:00,D,ATH,ATHENS,GREECE,3,ON TIME
AM,7853,2024-03-13 16:50:00,2024-03-13 16:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,325,2024-03-13 16:50:00,2024-03-13 16:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,338,2024-03-13 16:50:00,2024-03-13 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
SK,3150,2024-03-13 16:50:00,2024-03-13 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
LY,5205,2024-03-13 17:00:00,2024-03-13 17:00:00,D,BEG,BELGRADE,SERBIA,3,ON TIME
WZ,012,2024-03-13 17:00:00,2024-03-13 17:00:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,ON TIME
IZ,161,2024-03-13 17:05:00,2024-03-13 17:05:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
AM,7866,2024-03-13 17:10:00,2024-03-13 17:10:00,D,MAD,MADRID,SPAIN,3,ON TIME
AR,7873,2024-03-13 17:10:00,2024-03-13 17:10:00,D,MAD,MADRID,SPAIN,3,ON TIME
IB,2396,2024-03-13 17:10:00,2024-03-13 17:10:00,D,MAD,MADRID,SPAIN,3,ON TIME
LX,252,2024-03-13 17:10:00,2024-03-13 17:10:00,A,ZRH,ZURICH,SWITZERLAND,3,NOT FINAL
LY,397,2024-03-13 17:10:00,2024-03-13 17:10:00,D,MAD,MADRID,SPAIN,3,ON TIME
LY,557,2024-03-13 17:10:00,2024-03-13 17:10:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
AM,7877,2024-03-13 17:15:00,2024-03-13 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
LY,317,2024-03-13 17:15:00,2024-03-13 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
LY,351,2024-03-13 17:15:00,2024-03-13 17:15:00,D,MUC,MUNICH,GERMANY,3,ON TIME
LY,083,2024-03-13 17:25:00,2024-03-13 17:25:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
QF,5018,2024-03-13 17:25:00,2024-03-13 17:25:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
TG,4586,2024-03-13 17:25:00,2024-03-13 17:25:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
LY,2523,2024-03-13 17:45:00,2024-03-13 17:45:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
AA,9266,2024-03-13 17:50:00,2024-03-13 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
AM,7859,2024-03-13 17:50:00,2024-03-13 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
AR,7872,2024-03-13 17:50:00,2024-03-13 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
IB,2390,2024-03-13 17:50:00,2024-03-13 17:50:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
IB,2395,2024-03-13 17:50:00,2024-03-13 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
LY,391,2024-03-13 17:50:00,2024-03-13 17:50:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
LY,396,2024-03-13 17:50:00,2024-03-13 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
AR,7879,2024-03-13 18:00:00,2024-03-13 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
LY,383,2024-03-13 18:00:00,2024-03-13 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
TP,8900,2024-03-13 18:00:00,2024-03-13 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
LY,571,2024-03-13 18:05:00,2024-03-13 18:05:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
LX,253,2024-03-13 18:20:00,2024-03-13 18:20:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
LY,312,2024-03-13 18:40:00,2024-03-13 18:40:00,A,LTN,LONDON LUTON,UNITED KINGDOM,3,NOT FINAL
LY,2367,2024-03-13 18:50:00,2024-03-13 18:50:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
IZ,822,2024-03-13 18:55:00,2024-03-13 18:55:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,543,2024-03-13 19:15:00,2024-03-13 19:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
IZ,827,2024-03-13 19:40:00,2024-03-13 19:40:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LY,091,2024-03-13 19:40:00,2024-03-13 19:40:00,D,NRT,TOKYO,JAPAN,3,ON TIME
IZ,212,2024-03-13 19:50:00,2024-03-13 19:50:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
IZ,212,2024-03-13 19:50:00,2024-03-13 19:50:00,A,ATH,ATHENS,GREECE,3,CANCELED
AA,9259,2024-03-13 20:00:00,2024-03-13 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
AM,7862,2024-03-13 20:00:00,2024-03-13 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,324,2024-03-13 20:00:00,2024-03-13 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,5133,2024-03-13 20:00:00,2024-03-13 20:00:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
SK,3160,2024-03-13 20:00:00,2024-03-13 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
IZ,162,2024-03-13 20:05:00,2024-03-13 20:05:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
LY,081,2024-03-13 20:05:00,2024-03-13 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
QF,5020,2024-03-13 20:05:00,2024-03-13 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
TG,4584,2024-03-13 20:05:00,2024-03-13 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
VN,3298,2024-03-13 20:05:00,2024-03-13 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
LY,5108,2024-03-13 20:20:00,2024-03-13 20:20:00,A,TBS,TBILISI,GEORGIA,3,NOT FINAL
LY,612,2024-03-13 20:55:00,2024-03-13 20:55:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
S7,4483,2024-03-13 20:55:00,2024-03-13 20:55:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
LY,051,2024-03-13 21:00:00,2024-03-13 21:00:00,D,JNB,JOHANNESBURG,SOUTH AFRICA,3,ON TIME
QF,5024,2024-03-13 21:00:00,2024-03-13 21:00:00,D,JNB,JOHANNESBURG,SOUTH AFRICA,3,ON TIME
AA,9260,2024-03-13 21:05:00,2024-03-13 21:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
LY,316,2024-03-13 21:05:00,2024-03-13 21:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
W9,4451,2024-03-13 21:05:00,2024-03-13 21:05:00,A,LTN,LONDON LUTON,UNITED KINGDOM,3,NOT FINAL
LY,974,2024-03-13 21:40:00,2024-03-13 21:40:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
IZ,828,2024-03-13 21:45:00,2024-03-13 21:45:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
6H,842,2024-03-13 21:50:00,2024-03-13 21:50:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
W9,4452,2024-03-13 21:55:00,2024-03-13 21:55:00,D,LTN,LONDON LUTON,UNITED KINGDOM,3,ON TIME
6H,562,2024-03-13 21:55:00,2024-03-13 21:55:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
6H,726,2024-03-13 22:10:00,2024-03-13 22:10:00,A,BUD,BUDAPEST,HUNGARY,3,NOT FINAL
H7,457,2024-03-13 22:30:00,2024-03-13 22:30:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
LY,084,2024-03-13 22:50:00,2024-03-13 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
QF,5019,2024-03-13 22:50:00,2024-03-13 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
TG,4585,2024-03-13 22:50:00,2024-03-13 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
VN,3295,2024-03-13 22:50:00,2024-03-13 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
LY,5110,2024-03-13 23:00:00,2024-03-13 23:00:00,A,TBS,TBILISI,GEORGIA,3,NOT FINAL
LY,5134,2024-03-13 23:10:00,2024-03-13 23:10:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
