Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
AR,7877,2024-04-02 06:05:00,2024-04-02 06:18:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,385,2024-04-02 06:05:00,2024-04-02 06:18:00,D,FCO,ROME,ITALY,3,DEPARTED
SK,3167,2024-04-02 06:05:00,2024-04-02 06:18:00,D,FCO,ROME,ITALY,3,DEPARTED
TP,8898,2024-04-02 06:05:00,2024-04-02 06:18:00,D,FCO,ROME,ITALY,3,DEPARTED
AM,7864,2024-04-02 06:05:00,2024-04-02 06:24:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,337,2024-04-02 06:05:00,2024-04-02 06:24:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
SK,3155,2024-04-02 06:05:00,2024-04-02 06:24:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
B6,6484,2024-04-02 06:55:00,2024-04-02 06:30:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
DL,7444,2024-04-02 06:55:00,2024-04-02 06:30:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,028,2024-04-02 06:55:00,2024-04-02 06:30:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,5107,2024-04-02 06:15:00,2024-04-02 06:32:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
LY,2371,2024-04-02 06:20:00,2024-04-02 06:34:00,D,BER,BERLIN,GERMANY,3,DEPARTED
SK,3157,2024-04-02 06:20:00,2024-04-02 06:34:00,D,BER,BERLIN,GERMANY,3,DEPARTED
LY,345,2024-04-02 06:10:00,2024-04-02 06:36:00,D,GVA,GENEVA,SWITZERLAND,3,DEPARTED
B6,6480,2024-04-02 07:00:00,2024-04-02 06:46:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
DL,7447,2024-04-02 07:00:00,2024-04-02 06:46:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,010,2024-04-02 07:00:00,2024-04-02 06:46:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
IZ,801,2024-04-02 06:30:00,2024-04-02 06:48:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LY,2365,2024-04-02 06:45:00,2024-04-02 07:05:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
LY,541,2024-04-02 07:00:00,2024-04-02 07:15:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,573,2024-04-02 07:00:00,2024-04-02 07:18:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
LY,971,2024-04-02 06:40:00,2024-04-02 07:23:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
LY,2521,2024-04-02 07:00:00,2024-04-02 07:24:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,551,2024-04-02 07:05:00,2024-04-02 07:27:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
LY,5101,2024-04-02 07:20:00,2024-04-02 07:41:00,D,WAW,WARSAW,POLAND,3,DEPARTED
LY,5131,2024-04-02 07:30:00,2024-04-02 07:47:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
IZ,803,2024-04-02 07:10:00,2024-04-02 07:49:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
6H,043,2024-04-02 07:30:00,2024-04-02 07:53:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
WZ,018,2024-04-02 07:30:00,2024-04-02 08:02:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
W4,3257,2024-04-02 08:30:00,2024-04-02 08:06:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
LY,381,2024-04-02 07:45:00,2024-04-02 08:08:00,D,MXP,MILAN,ITALY,3,DEPARTED
SK,3185,2024-04-02 07:45:00,2024-04-02 08:08:00,D,MXP,MILAN,ITALY,3,DEPARTED
TP,8910,2024-04-02 07:45:00,2024-04-02 08:08:00,D,MXP,MILAN,ITALY,3,DEPARTED
LY,347,2024-04-02 08:00:00,2024-04-02 08:11:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
SK,3189,2024-04-02 08:00:00,2024-04-02 08:11:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
LY,611,2024-04-02 08:00:00,2024-04-02 08:18:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
S7,4482,2024-04-02 08:00:00,2024-04-02 08:18:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
BZ,702,2024-04-02 08:00:00,2024-04-02 08:20:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,221,2024-04-02 08:00:00,2024-04-02 08:25:00,D,CDG,PARIS,FRANCE,3,DEPARTED
IZ,811,2024-04-02 08:10:00,2024-04-02 08:29:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
UA,084,2024-04-02 08:55:00,2024-04-02 08:35:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
IZ,802,2024-04-02 08:45:00,2024-04-02 08:44:00,A,ETM,RAMON,ISRAEL,3,LANDED
6H,889,2024-04-02 09:00:00,2024-04-02 09:08:00,D,BUS,BATUMI,GEORGIA,3,DEPARTED
5W,7085,2024-04-02 09:40:00,2024-04-02 09:26:00,A,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,LANDED
EK,2369,2024-04-02 09:35:00,2024-04-02 09:28:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1549,2024-04-02 09:35:00,2024-04-02 09:28:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
W4,3258,2024-04-02 09:25:00,2024-04-02 09:38:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
6H,044,2024-04-02 10:00:00,2024-04-02 09:53:00,A,ETM,RAMON,ISRAEL,3,LANDED
IZ,804,2024-04-02 09:35:00,2024-04-02 10:05:00,A,ETM,RAMON,ISRAEL,3,LANDED
LY,5132,2024-04-02 10:45:00,2024-04-02 10:12:00,A,LCA,LARNACA,CYPRUS,3,LANDED
AF,7069,2024-04-02 10:00:00,2024-04-02 10:27:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AM,7885,2024-04-02 10:00:00,2024-04-02 10:27:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,323,2024-04-02 10:00:00,2024-04-02 10:27:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3163,2024-04-02 10:00:00,2024-04-02 10:27:00,D,CDG,PARIS,FRANCE,3,DEPARTED
W6,1559,2024-04-02 10:50:00,2024-04-02 10:36:00,A,WAW,WARSAW,POLAND,3,LANDED
HU,743,2024-04-02 10:00:00,2024-04-02 10:39:00,A,SZX,SHENZHEN,CHINA,3,LANDED
AM,7863,2024-04-02 10:10:00,2024-04-02 10:40:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
LY,315,2024-04-02 10:10:00,2024-04-02 10:40:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
SK,3181,2024-04-02 10:10:00,2024-04-02 10:40:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
J2,021,2024-04-02 11:15:00,2024-04-02 10:44:00,A,GYD,BAKU,AZERBAIJAN,3,LANDED
5W,7086,2024-04-02 10:35:00,2024-04-02 10:47:00,D,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,DEPARTED
AM,7868,2024-04-02 11:00:00,2024-04-02 10:59:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
AR,7852,2024-04-02 11:00:00,2024-04-02 10:59:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
B6,6450,2024-04-02 11:00:00,2024-04-02 10:59:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
DL,7425,2024-04-02 11:00:00,2024-04-02 10:59:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,002,2024-04-02 11:00:00,2024-04-02 10:59:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
EK,2370,2024-04-02 11:00:00,2024-04-02 11:06:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1550,2024-04-02 11:00:00,2024-04-02 11:06:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
BZ,252,2024-04-02 11:00:00,2024-04-02 11:13:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
AM,7871,2024-04-02 10:30:00,2024-04-02 11:22:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AR,7855,2024-04-02 10:30:00,2024-04-02 11:22:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
B6,6455,2024-04-02 10:30:00,2024-04-02 11:22:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
DL,7430,2024-04-02 10:30:00,2024-04-02 11:22:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
LY,007,2024-04-02 10:30:00,2024-04-02 11:22:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
IZ,211,2024-04-02 10:55:00,2024-04-02 11:26:00,D,ATH,ATHENS,GREECE,3,DEPARTED
UA,085,2024-04-02 11:00:00,2024-04-02 11:31:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
CY,110,2024-04-02 12:00:00,2024-04-02 11:38:00,A,LCA,LARNACA,CYPRUS,3,LANDED
U8,103,2024-04-02 11:00:00,2024-04-02 11:38:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
EJU,3935,2024-04-02 12:30:00,2024-04-02 12:10:00,A,MXP,MILAN,ITALY,3,LANDED
HU,744,2024-04-02 11:55:00,2024-04-02 12:13:00,D,SZX,SHENZHEN,CHINA,3,DEPARTED
LY,542,2024-04-02 12:15:00,2024-04-02 12:17:00,A,ATH,ATHENS,GREECE,3,LANDED
EW,9974,2024-04-02 12:35:00,2024-04-02 12:22:00,A,DUS,DUSSELDORF,GERMANY,3,LANDED
EK,2363,2024-04-02 12:20:00,2024-04-02 12:24:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1211,2024-04-02 12:20:00,2024-04-02 12:24:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
W6,1560,2024-04-02 11:45:00,2024-04-02 12:27:00,D,WAW,WARSAW,POLAND,3,DEPARTED
J2,022,2024-04-02 12:25:00,2024-04-02 12:31:00,D,GYD,BAKU,AZERBAIJAN,3,DEPARTED
LY,209,2024-04-02 12:20:00,2024-04-02 12:34:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
SK,3197,2024-04-02 12:20:00,2024-04-02 12:34:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
AF,7073,2024-04-02 12:10:00,2024-04-02 12:37:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,327,2024-04-02 12:10:00,2024-04-02 12:37:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3159,2024-04-02 12:10:00,2024-04-02 12:37:00,D,CDG,PARIS,FRANCE,3,DEPARTED
IZ,416,2024-04-02 13:30:00,2024-04-02 12:44:00,A,BUS,BATUMI,GEORGIA,3,LANDED
A3,924,2024-04-02 12:55:00,2024-04-02 12:48:00,A,ATH,ATHENS,GREECE,3,LANDED
IZ,815,2024-04-02 12:40:00,2024-04-02 12:49:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
EJU,7971,2024-04-02 13:10:00,2024-04-02 12:58:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
LY,574,2024-04-02 13:20:00,2024-04-02 13:04:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
CY,111,2024-04-02 13:00:00,2024-04-02 13:16:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
AZ,806,2024-04-02 13:30:00,2024-04-02 13:19:00,A,FCO,ROME,ITALY,3,LANDED
DL,6672,2024-04-02 13:30:00,2024-04-02 13:19:00,A,FCO,ROME,ITALY,3,LANDED
LY,552,2024-04-02 13:35:00,2024-04-02 13:31:00,A,SOF,SOFIA,BULGARIA,3,LANDED
EK,2364,2024-04-02 13:25:00,2024-04-02 13:36:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1212,2024-04-02 13:25:00,2024-04-02 13:36:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
EJU,3936,2024-04-02 13:40:00,2024-04-02 13:46:00,D,MXP,MILAN,ITALY,3,DEPARTED
LY,5108,2024-04-02 12:35:00,2024-04-02 13:48:00,A,TBS,TBILISI,GEORGIA,3,LANDED
U8,108,2024-04-02 14:00:00,2024-04-02 13:57:00,A,LCA,LARNACA,CYPRUS,3,LANDED
EW,9975,2024-04-02 13:45:00,2024-04-02 14:02:00,D,DUS,DUSSELDORF,GERMANY,3,DEPARTED
AM,7874,2024-04-02 13:55:00,2024-04-02 14:10:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
B6,6462,2024-04-02 13:55:00,2024-04-02 14:10:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
DL,7429,2024-04-02 13:55:00,2024-04-02 14:10:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
LY,006,2024-04-02 13:55:00,2024-04-02 14:10:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
A3,925,2024-04-02 13:55:00,2024-04-02 14:13:00,D,ATH,ATHENS,GREECE,3,DEPARTED
EK,4979,2024-04-02 13:55:00,2024-04-02 14:13:00,D,ATH,ATHENS,GREECE,3,DEPARTED
B6,6482,2024-04-02 14:25:00,2024-04-02 14:14:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
DL,7442,2024-04-02 14:25:00,2024-04-02 14:14:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,026,2024-04-02 14:25:00,2024-04-02 14:14:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
6H,581,2024-04-02 14:05:00,2024-04-02 14:17:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
6H,890,2024-04-02 14:45:00,2024-04-02 14:18:00,A,BUS,BATUMI,GEORGIA,3,LANDED
NH,5621,2024-04-02 14:25:00,2024-04-02 14:23:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
OS,857,2024-04-02 14:25:00,2024-04-02 14:23:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
EJU,7972,2024-04-02 14:10:00,2024-04-02 14:24:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
KL,461,2024-04-02 14:35:00,2024-04-02 14:27:00,A,LCA,LARNACA,CYPRUS,3,LANDED
AF,958,2024-04-02 14:45:00,2024-04-02 14:39:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,9846,2024-04-02 14:45:00,2024-04-02 14:39:00,A,CDG,PARIS,FRANCE,3,LANDED
AZ,807,2024-04-02 14:30:00,2024-04-02 14:41:00,D,FCO,ROME,ITALY,3,DEPARTED
JU,7379,2024-04-02 14:30:00,2024-04-02 14:41:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,2366,2024-04-02 14:20:00,2024-04-02 14:41:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
ET,418,2024-04-02 14:35:00,2024-04-02 14:43:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
LY,8808,2024-04-02 14:35:00,2024-04-02 14:43:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
IZ,812,2024-04-02 13:45:00,2024-04-02 14:47:00,A,ETM,RAMON,ISRAEL,3,LANDED
AR,7876,2024-04-02 14:25:00,2024-04-02 14:51:00,A,FCO,ROME,ITALY,3,LANDED
LY,386,2024-04-02 14:25:00,2024-04-02 14:51:00,A,FCO,ROME,ITALY,3,LANDED
SK,3168,2024-04-02 14:25:00,2024-04-02 14:51:00,A,FCO,ROME,ITALY,3,LANDED
TP,8937,2024-04-02 14:25:00,2024-04-02 14:51:00,A,FCO,ROME,ITALY,3,LANDED
LY,371,2024-04-02 14:30:00,2024-04-02 14:52:00,D,LIS,LISBON,PORTUGAL,3,DEPARTED
AF,6172,2024-04-02 14:45:00,2024-04-02 14:57:00,D,MRS,MARSEILLE,FRANCE,3,DEPARTED
LY,321,2024-04-02 14:45:00,2024-04-02 14:57:00,D,MRS,MARSEILLE,FRANCE,3,DEPARTED
TP,8902,2024-04-02 14:45:00,2024-04-02 14:57:00,D,MRS,MARSEILLE,FRANCE,3,DEPARTED
LY,355,2024-04-02 14:45:00,2024-04-02 15:01:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
SK,3179,2024-04-02 14:45:00,2024-04-02 15:01:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
IZ,281,2024-04-02 15:00:00,2024-04-02 15:09:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
IZ,816,2024-04-02 15:15:00,2024-04-02 15:15:00,A,ETM,RAMON,ISRAEL,3,LANDED
AC,9020,2024-04-02 15:25:00,2024-04-02 15:21:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
LH,686,2024-04-02 15:25:00,2024-04-02 15:21:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
NH,5459,2024-04-02 15:25:00,2024-04-02 15:21:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
SN,7173,2024-04-02 15:25:00,2024-04-02 15:21:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
UA,9120,2024-04-02 15:25:00,2024-04-02 15:21:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
LO,153,2024-04-02 15:10:00,2024-04-02 15:27:00,A,WAW,WARSAW,POLAND,3,LANDED
LY,9254,2024-04-02 15:10:00,2024-04-02 15:27:00,A,WAW,WARSAW,POLAND,3,LANDED
LY,2522,2024-04-02 15:55:00,2024-04-02 15:47:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
OS,858,2024-04-02 15:20:00,2024-04-02 15:50:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
LH,680,2024-04-02 16:00:00,2024-04-02 15:53:00,A,MUC,MUNICH,GERMANY,3,LANDED
SN,7171,2024-04-02 16:00:00,2024-04-02 15:53:00,A,MUC,MUNICH,GERMANY,3,LANDED
UA,9471,2024-04-02 16:00:00,2024-04-02 15:53:00,A,MUC,MUNICH,GERMANY,3,LANDED
IB,2393,2024-04-02 15:55:00,2024-04-02 15:57:00,A,BCN,BARCELONA,SPAIN,3,LANDED
LY,394,2024-04-02 15:55:00,2024-04-02 15:57:00,A,BCN,BARCELONA,SPAIN,3,LANDED
LY,972,2024-04-02 14:55:00,2024-04-02 15:59:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,2372,2024-04-02 16:00:00,2024-04-02 16:01:00,A,BER,BERLIN,GERMANY,3,LANDED
SK,3154,2024-04-02 16:00:00,2024-04-02 16:01:00,A,BER,BERLIN,GERMANY,3,LANDED
LY,346,2024-04-02 16:05:00,2024-04-02 16:03:00,A,GVA,GENEVA,SWITZERLAND,3,LANDED
IZ,212,2024-04-02 16:00:00,2024-04-02 16:05:00,A,ATH,ATHENS,GREECE,3,LANDED
6H,561,2024-04-02 15:45:00,2024-04-02 16:05:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,5102,2024-04-02 16:00:00,2024-04-02 16:09:00,A,WAW,WARSAW,POLAND,3,LANDED
IZ,169,2024-04-02 15:40:00,2024-04-02 16:14:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
LY,312,2024-04-02 16:35:00,2024-04-02 16:14:00,A,LTN,LONDON LUTON,UNITED KINGDOM,3,LANDED
ET,419,2024-04-02 15:35:00,2024-04-02 16:26:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,8809,2024-04-02 15:35:00,2024-04-02 16:26:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
AF,7068,2024-04-02 16:35:00,2024-04-02 16:27:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,320,2024-04-02 16:35:00,2024-04-02 16:27:00,A,CDG,PARIS,FRANCE,3,LANDED
SK,3164,2024-04-02 16:35:00,2024-04-02 16:27:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,313,2024-04-02 15:45:00,2024-04-02 16:30:00,D,LTN,LONDON LUTON,UNITED KINGDOM,3,DEPARTED
AM,7851,2024-04-02 16:10:00,2024-04-02 16:32:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,339,2024-04-02 16:10:00,2024-04-02 16:32:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
SK,3151,2024-04-02 16:10:00,2024-04-02 16:32:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
AM,7859,2024-04-02 16:45:00,2024-04-02 16:35:00,A,MAD,MADRID,SPAIN,3,LANDED
AR,7872,2024-04-02 16:45:00,2024-04-02 16:35:00,A,MAD,MADRID,SPAIN,3,LANDED
IB,2395,2024-04-02 16:45:00,2024-04-02 16:35:00,A,MAD,MADRID,SPAIN,3,LANDED
LY,396,2024-04-02 16:45:00,2024-04-02 16:35:00,A,MAD,MADRID,SPAIN,3,LANDED
KL,462,2024-04-02 16:25:00,2024-04-02 16:36:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LX,252,2024-04-02 17:00:00,2024-04-02 16:40:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
6H,582,2024-04-02 17:15:00,2024-04-02 16:45:00,A,LCA,LARNACA,CYPRUS,3,LANDED
EK,2448,2024-04-02 15:35:00,2024-04-02 16:48:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1081,2024-04-02 15:35:00,2024-04-02 16:48:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,338,2024-04-02 16:55:00,2024-04-02 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
SK,3150,2024-04-02 16:55:00,2024-04-02 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
LO,154,2024-04-02 16:10:00,2024-04-02 16:51:00,D,WAW,WARSAW,POLAND,3,DEPARTED
LY,9253,2024-04-02 16:10:00,2024-04-02 16:51:00,D,WAW,WARSAW,POLAND,3,DEPARTED
IZ,821,2024-04-02 16:30:00,2024-04-02 16:52:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LH,687,2024-04-02 16:30:00,2024-04-02 16:57:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
SN,7174,2024-04-02 16:30:00,2024-04-02 16:57:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
UA,9123,2024-04-02 16:30:00,2024-04-02 16:57:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
LY,382,2024-04-02 16:55:00,2024-04-02 17:01:00,A,MXP,MILAN,ITALY,3,LANDING
SK,3184,2024-04-02 16:55:00,2024-04-02 17:01:00,A,MXP,MILAN,ITALY,3,LANDING
AM,7856,2024-04-02 17:20:00,2024-04-02 17:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
AR,7856,2024-04-02 17:20:00,2024-04-02 17:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
B6,6456,2024-04-02 17:20:00,2024-04-02 17:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
DL,7431,2024-04-02 17:20:00,2024-04-02 17:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,008,2024-04-02 17:20:00,2024-04-02 17:04:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,351,2024-04-02 17:05:00,2024-04-02 17:05:00,D,MUC,MUNICH,GERMANY,3,ON TIME
TO,3458,2024-04-02 17:15:00,2024-04-02 17:10:00,A,ORY,PARIS,FRANCE,3,LANDING
AM,7877,2024-04-02 16:55:00,2024-04-02 17:12:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
LY,317,2024-04-02 16:55:00,2024-04-02 17:12:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
AF,7071,2024-04-02 17:15:00,2024-04-02 17:15:00,D,CDG,PARIS,FRANCE,3,ON TIME
AM,7853,2024-04-02 17:15:00,2024-04-02 17:15:00,D,CDG,PARIS,FRANCE,3,ON TIME
AM,7865,2024-04-02 16:55:00,2024-04-02 17:15:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
AM,7866,2024-04-02 17:15:00,2024-04-02 17:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
AR,7873,2024-04-02 17:15:00,2024-04-02 17:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
B6,6457,2024-04-02 16:55:00,2024-04-02 17:15:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
DL,7432,2024-04-02 16:55:00,2024-04-02 17:15:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
IB,2396,2024-04-02 17:15:00,2024-04-02 17:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
LH,681,2024-04-02 17:05:00,2024-04-02 17:15:00,D,MUC,MUNICH,GERMANY,3,ON TIME
LY,011,2024-04-02 16:55:00,2024-04-02 17:15:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
LY,325,2024-04-02 17:15:00,2024-04-02 17:15:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,375,2024-04-02 17:15:00,2024-04-02 17:15:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
LY,397,2024-04-02 17:15:00,2024-04-02 17:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
SN,7172,2024-04-02 17:05:00,2024-04-02 17:15:00,D,MUC,MUNICH,GERMANY,3,ON TIME
TP,8920,2024-04-02 17:15:00,2024-04-02 17:15:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
AF,963,2024-04-02 16:30:00,2024-04-02 17:30:00,D,CDG,PARIS,FRANCE,3,ON TIME
IZ,419,2024-04-02 17:30:00,2024-04-02 17:30:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
LY,363,2024-04-02 17:30:00,2024-04-02 17:30:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
LY,9843,2024-04-02 16:30:00,2024-04-02 17:30:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,348,2024-04-02 17:25:00,2024-04-02 17:31:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDING
SK,3188,2024-04-02 17:25:00,2024-04-02 17:31:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDING
EK,2449,2024-04-02 16:45:00,2024-04-02 17:45:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1082,2024-04-02 16:45:00,2024-04-02 17:45:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
LY,2523,2024-04-02 17:55:00,2024-04-02 17:55:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
AR,7879,2024-04-02 18:00:00,2024-04-02 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
LY,383,2024-04-02 18:00:00,2024-04-02 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
SK,3169,2024-04-02 18:00:00,2024-04-02 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
TP,8900,2024-04-02 18:00:00,2024-04-02 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
LX,253,2024-04-02 18:15:00,2024-04-02 18:15:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
TO,3459,2024-04-02 18:25:00,2024-04-02 18:25:00,D,ORY,PARIS,FRANCE,3,ON TIME
LY,387,2024-04-02 18:30:00,2024-04-02 18:30:00,D,MXP,MILAN,ITALY,3,ON TIME
LY,571,2024-04-02 18:30:00,2024-04-02 18:30:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
SK,3183,2024-04-02 18:30:00,2024-04-02 18:30:00,D,MXP,MILAN,ITALY,3,ON TIME
