Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
AM,7879,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
AR,7871,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
IB,2394,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,395,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,381,2024-03-18 06:50:00,2024-03-18 07:03:00,D,MXP,MILAN,ITALY,3,DEPARTED
SK,3185,2024-03-18 06:50:00,2024-03-18 07:03:00,D,MXP,MILAN,ITALY,3,DEPARTED
TP,8910,2024-03-18 06:50:00,2024-03-18 07:03:00,D,MXP,MILAN,ITALY,3,DEPARTED
LY,573,2024-03-18 07:00:00,2024-03-18 07:17:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
LY,2365,2024-03-18 07:05:00,2024-03-18 07:19:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
IZ,413,2024-03-18 07:00:00,2024-03-18 07:22:00,D,BUS,BATUMI,GEORGIA,3,DEPARTED
B6,6484,2024-03-18 06:35:00,2024-03-18 07:32:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
DL,7444,2024-03-18 06:35:00,2024-03-18 07:32:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,028,2024-03-18 06:35:00,2024-03-18 07:32:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,5119,2024-03-18 07:15:00,2024-03-18 07:36:00,D,KRK,KRAKOW,POLAND,3,DEPARTED
UA,084,2024-03-18 08:20:00,2024-03-18 07:50:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,311,2024-03-18 07:00:00,2024-03-18 07:55:00,D,LTN,LONDON LUTON,UNITED KINGDOM,3,DEPARTED
LY,347,2024-03-18 07:30:00,2024-03-18 07:57:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
SK,3189,2024-03-18 07:30:00,2024-03-18 07:57:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
LY,551,2024-03-18 07:30:00,2024-03-18 07:59:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
6H,043,2024-03-18 07:30:00,2024-03-18 08:01:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
6H,661,2024-03-18 07:20:00,2024-03-18 08:03:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
IZ,803,2024-03-18 07:50:00,2024-03-18 08:05:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
BZ,252,2024-03-18 08:00:00,2024-03-18 08:09:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
6H,885,2024-03-18 08:10:00,2024-03-18 08:19:00,D,BUS,BATUMI,GEORGIA,3,DEPARTED
LY,611,2024-03-18 08:20:00,2024-03-18 08:26:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
S7,4482,2024-03-18 08:20:00,2024-03-18 08:26:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
IZ,511,2024-03-18 07:55:00,2024-03-18 08:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
IZ,802,2024-03-18 08:45:00,2024-03-18 08:45:00,A,ETM,RAMON,ISRAEL,3,LANDED
EK,2369,2024-03-18 08:55:00,2024-03-18 08:53:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1549,2024-03-18 08:55:00,2024-03-18 08:53:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
AM,7885,2024-03-18 09:00:00,2024-03-18 09:26:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,323,2024-03-18 09:00:00,2024-03-18 09:26:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3163,2024-03-18 09:00:00,2024-03-18 09:26:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AA,9261,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
AM,7863,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
LY,315,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
SK,3181,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
A4,5025,2024-03-18 10:05:00,2024-03-18 09:44:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,LANDED
U8,103,2024-03-18 09:30:00,2024-03-18 09:47:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
LY,003,2024-03-18 08:45:00,2024-03-18 09:50:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AM,7868,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
AR,7852,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
B6,6450,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
DL,7425,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,002,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
IZ,804,2024-03-18 09:55:00,2024-03-18 09:56:00,A,ETM,RAMON,ISRAEL,3,LANDED
IZ,807,2024-03-18 09:40:00,2024-03-18 10:09:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
W6,2325,2024-03-18 10:05:00,2024-03-18 10:09:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
6H,725,2024-03-18 10:00:00,2024-03-18 10:11:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
6H,044,2024-03-18 10:00:00,2024-03-18 10:23:00,A,ETM,RAMON,ISRAEL,3,LANDED
EK,2450,2024-03-18 10:20:00,2024-03-18 10:26:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1081,2024-03-18 10:20:00,2024-03-18 10:26:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
EK,2370,2024-03-18 10:10:00,2024-03-18 10:31:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1550,2024-03-18 10:10:00,2024-03-18 10:31:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
UA,085,2024-03-18 10:30:00,2024-03-18 10:40:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
HY,301,2024-03-18 10:35:00,2024-03-18 10:43:00,A,TAS,TASHKENT,UZBEKISTAN,3,LANDED
IZ,161,2024-03-18 10:55:00,2024-03-18 11:04:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
IZ,211,2024-03-18 11:00:00,2024-03-18 11:09:00,D,ATH,ATHENS,GREECE,3,DEPARTED
EY,593,2024-03-18 11:20:00,2024-03-18 11:11:00,A,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,LANDED
LY,9600,2024-03-18 11:20:00,2024-03-18 11:11:00,A,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,LANDED
A4,5026,2024-03-18 11:05:00,2024-03-18 11:24:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
W6,2326,2024-03-18 10:55:00,2024-03-18 11:33:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
EK,2363,2024-03-18 11:40:00,2024-03-18 11:36:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1211,2024-03-18 11:40:00,2024-03-18 11:36:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
EK,2451,2024-03-18 11:35:00,2024-03-18 11:41:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1082,2024-03-18 11:35:00,2024-03-18 11:41:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
A3,926,2024-03-18 12:00:00,2024-03-18 11:45:00,A,ATH,ATHENS,GREECE,3,LANDED
JU,7620,2024-03-18 12:00:00,2024-03-18 11:45:00,A,ATH,ATHENS,GREECE,3,LANDED
WZ,015,2024-03-18 12:00:00,2024-03-18 11:57:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
LY,542,2024-03-18 12:05:00,2024-03-18 12:03:00,A,ATH,ATHENS,GREECE,3,LANDED
IZ,808,2024-03-18 12:05:00,2024-03-18 12:05:00,A,ETM,RAMON,ISRAEL,3,LANDED
B6,6466,2024-03-18 12:30:00,2024-03-18 12:09:00,A,BOS,BOSTON,UNITED STATES,3,LANDED
DL,7436,2024-03-18 12:30:00,2024-03-18 12:09:00,A,BOS,BOSTON,UNITED STATES,3,LANDED
LY,016,2024-03-18 12:30:00,2024-03-18 12:09:00,A,BOS,BOSTON,UNITED STATES,3,LANDED
BZ,701,2024-03-18 11:55:00,2024-03-18 12:12:00,A,ATH,ATHENS,GREECE,3,LANDED
LY,5209,2024-03-18 11:30:00,2024-03-18 12:27:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
IZ,414,2024-03-18 13:00:00,2024-03-18 12:30:00,A,BUS,BATUMI,GEORGIA,3,LANDED
HY,302,2024-03-18 12:35:00,2024-03-18 12:51:00,D,TAS,TASHKENT,UZBEKISTAN,3,DEPARTED
A3,927,2024-03-18 12:50:00,2024-03-18 13:05:00,D,ATH,ATHENS,GREECE,3,DEPARTED
EK,2345,2024-03-18 13:05:00,2024-03-18 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
EK,4978,2024-03-18 12:50:00,2024-03-18 13:05:00,D,ATH,ATHENS,GREECE,3,DEPARTED
FB,1514,2024-03-18 12:50:00,2024-03-18 13:05:00,D,ATH,ATHENS,GREECE,3,DEPARTED
FZ,1125,2024-03-18 13:05:00,2024-03-18 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
JU,7621,2024-03-18 12:50:00,2024-03-18 13:05:00,D,ATH,ATHENS,GREECE,3,DEPARTED
ET,418,2024-03-18 13:35:00,2024-03-18 13:09:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
LY,8808,2024-03-18 13:35:00,2024-03-18 13:09:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
IZ,162,2024-03-18 13:55:00,2024-03-18 13:18:00,A,LCA,LARNACA,CYPRUS,3,LANDED
IZ,815,2024-03-18 13:10:00,2024-03-18 13:19:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LY,574,2024-03-18 13:25:00,2024-03-18 13:23:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
LY,009,2024-03-18 12:00:00,2024-03-18 13:24:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
BZ,462,2024-03-18 12:50:00,2024-03-18 13:29:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,327,2024-03-18 13:20:00,2024-03-18 13:32:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3159,2024-03-18 13:20:00,2024-03-18 13:32:00,D,CDG,PARIS,FRANCE,3,DEPARTED
EY,594,2024-03-18 13:00:00,2024-03-18 13:35:00,D,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,DEPARTED
LY,9601,2024-03-18 13:00:00,2024-03-18 13:35:00,D,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,DEPARTED
6H,886,2024-03-18 13:55:00,2024-03-18 13:37:00,A,BUS,BATUMI,GEORGIA,3,LANDED
WZ,4312,2024-03-18 13:15:00,2024-03-18 13:39:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
LY,973,2024-03-18 12:10:00,2024-03-18 13:45:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
LY,552,2024-03-18 13:45:00,2024-03-18 13:48:00,A,SOF,SOFIA,BULGARIA,3,LANDED
EK,2364,2024-03-18 12:55:00,2024-03-18 13:51:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1212,2024-03-18 12:55:00,2024-03-18 13:51:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
AM,7874,2024-03-18 13:50:00,2024-03-18 13:55:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
B6,6462,2024-03-18 13:50:00,2024-03-18 13:55:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
DL,7429,2024-03-18 13:50:00,2024-03-18 13:55:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
LY,006,2024-03-18 13:50:00,2024-03-18 13:55:00,A,LAX,LOS ANGELES,UNITED STATES,3,LANDED
B6,6482,2024-03-18 14:20:00,2024-03-18 13:58:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
DL,7442,2024-03-18 14:20:00,2024-03-18 13:58:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,026,2024-03-18 14:20:00,2024-03-18 13:58:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
UX,1301,2024-03-18 14:20:00,2024-03-18 14:02:00,A,MAD,MADRID,SPAIN,3,LANDED
LY,375,2024-03-18 13:40:00,2024-03-18 14:10:00,D,LIS,LISBON,PORTUGAL,3,DEPARTED
TP,8920,2024-03-18 13:40:00,2024-03-18 14:10:00,D,LIS,LISBON,PORTUGAL,3,DEPARTED
AF,962,2024-03-18 14:20:00,2024-03-18 14:17:00,A,CDG,PARIS,FRANCE,3,LANDED
DL,8457,2024-03-18 14:20:00,2024-03-18 14:17:00,A,CDG,PARIS,FRANCE,3,LANDED
IZ,337,2024-03-18 14:15:00,2024-03-18 14:26:00,D,MXP,MILAN,ITALY,3,DEPARTED
TO,3452,2024-03-18 14:30:00,2024-03-18 14:32:00,A,ORY,PARIS,FRANCE,3,LANDED
LY,5107,2024-03-18 14:05:00,2024-03-18 14:36:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
AR,7876,2024-03-18 14:30:00,2024-03-18 14:40:00,A,FCO,ROME,ITALY,3,LANDED
LY,386,2024-03-18 14:30:00,2024-03-18 14:40:00,A,FCO,ROME,ITALY,3,LANDED
LY,2366,2024-03-18 14:55:00,2024-03-18 14:42:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
ET,419,2024-03-18 14:35:00,2024-03-18 14:56:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,8809,2024-03-18 14:35:00,2024-03-18 14:56:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
AA,9264,2024-03-18 15:05:00,2024-03-18 15:00:00,A,MUC,MUNICH,GERMANY,3,LANDED
LY,354,2024-03-18 15:05:00,2024-03-18 15:00:00,A,MUC,MUNICH,GERMANY,3,LANDED
IZ,215,2024-03-18 14:55:00,2024-03-18 15:06:00,D,SKG,THESSALONIKI,GREECE,3,DEPARTED
U8,108,2024-03-18 15:00:00,2024-03-18 15:07:00,A,LCA,LARNACA,CYPRUS,3,LANDED
LY,5120,2024-03-18 15:30:00,2024-03-18 15:16:00,A,KRK,KRAKOW,POLAND,3,LANDED
AM,7871,2024-03-18 15:00:00,2024-03-18 15:17:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AR,7855,2024-03-18 15:00:00,2024-03-18 15:17:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
B6,6455,2024-03-18 15:00:00,2024-03-18 15:17:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
DL,7430,2024-03-18 15:00:00,2024-03-18 15:17:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
LY,007,2024-03-18 15:00:00,2024-03-18 15:17:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AC,9020,2024-03-18 15:30:00,2024-03-18 15:20:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
LH,686,2024-03-18 15:30:00,2024-03-18 15:20:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
NH,5459,2024-03-18 15:30:00,2024-03-18 15:20:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
SN,7173,2024-03-18 15:30:00,2024-03-18 15:20:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
UA,9120,2024-03-18 15:30:00,2024-03-18 15:20:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
IZ,816,2024-03-18 15:35:00,2024-03-18 15:22:00,A,ETM,RAMON,ISRAEL,3,LANDED
EK,2346,2024-03-18 14:20:00,2024-03-18 15:23:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
FZ,1126,2024-03-18 14:20:00,2024-03-18 15:23:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
6H,767,2024-03-18 15:00:00,2024-03-18 15:28:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,343,2024-03-18 15:05:00,2024-03-18 15:29:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
SK,3191,2024-03-18 15:05:00,2024-03-18 15:29:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
LY,2372,2024-03-18 15:35:00,2024-03-18 15:30:00,A,BER,BERLIN,GERMANY,3,LANDED
SK,3154,2024-03-18 15:35:00,2024-03-18 15:30:00,A,BER,BERLIN,GERMANY,3,LANDED
LY,355,2024-03-18 15:15:00,2024-03-18 15:36:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
SK,3179,2024-03-18 15:15:00,2024-03-18 15:36:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
6H,662,2024-03-18 15:50:00,2024-03-18 15:56:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,382,2024-03-18 16:00:00,2024-03-18 15:58:00,A,MXP,MILAN,ITALY,3,LANDED
SK,3184,2024-03-18 16:00:00,2024-03-18 15:58:00,A,MXP,MILAN,ITALY,3,LANDED
TO,3453,2024-03-18 15:40:00,2024-03-18 16:06:00,D,ORY,PARIS,FRANCE,3,DEPARTED
LY,346,2024-03-18 16:00:00,2024-03-18 16:09:00,A,GVA,GENEVA,SWITZERLAND,3,LANDED
6H,843,2024-03-18 15:40:00,2024-03-18 16:09:00,D,RMO,CHISINAU,MOLDOVA,3,DEPARTED
AR,7879,2024-03-18 16:15:00,2024-03-18 16:15:00,D,FCO,ROME,ITALY,3,ON TIME
LY,358,2024-03-18 16:05:00,2024-03-18 16:15:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
LY,383,2024-03-18 16:15:00,2024-03-18 16:15:00,D,FCO,ROME,ITALY,3,ON TIME
TP,8900,2024-03-18 16:15:00,2024-03-18 16:15:00,D,FCO,ROME,ITALY,3,ON TIME
UX,1302,2024-03-18 16:05:00,2024-03-18 16:16:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LH,680,2024-03-18 16:05:00,2024-03-18 16:19:00,A,MUC,MUNICH,GERMANY,3,LANDING
SN,7171,2024-03-18 16:05:00,2024-03-18 16:19:00,A,MUC,MUNICH,GERMANY,3,LANDING
UA,9471,2024-03-18 16:05:00,2024-03-18 16:19:00,A,MUC,MUNICH,GERMANY,3,LANDING
U8,109,2024-03-18 16:20:00,2024-03-18 16:20:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
LY,281,2024-03-18 16:05:00,2024-03-18 16:21:00,D,MXP,MILAN,ITALY,3,DEPARTED
AF,963,2024-03-18 15:55:00,2024-03-18 16:28:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AM,7851,2024-03-18 16:10:00,2024-03-18 16:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LY,339,2024-03-18 16:10:00,2024-03-18 16:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
SK,3151,2024-03-18 16:10:00,2024-03-18 16:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LH,687,2024-03-18 16:35:00,2024-03-18 16:35:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
SN,7174,2024-03-18 16:35:00,2024-03-18 16:35:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
UA,9123,2024-03-18 16:35:00,2024-03-18 16:35:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
AM,7856,2024-03-18 16:10:00,2024-03-18 16:40:00,A,JFK,NEW YORK,UNITED STATES,3,LANDING
AR,7856,2024-03-18 16:10:00,2024-03-18 16:40:00,A,JFK,NEW YORK,UNITED STATES,3,LANDING
B6,6456,2024-03-18 16:10:00,2024-03-18 16:40:00,A,JFK,NEW YORK,UNITED STATES,3,LANDING
DL,7431,2024-03-18 16:10:00,2024-03-18 16:40:00,A,JFK,NEW YORK,UNITED STATES,3,LANDING
LY,008,2024-03-18 16:10:00,2024-03-18 16:40:00,A,JFK,NEW YORK,UNITED STATES,3,LANDING
IZ,212,2024-03-18 16:35:00,2024-03-18 16:42:00,A,ATH,ATHENS,GREECE,3,LANDING
LY,363,2024-03-18 16:45:00,2024-03-18 16:45:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
AM,7853,2024-03-18 16:50:00,2024-03-18 16:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,325,2024-03-18 16:50:00,2024-03-18 16:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
AA,9258,2024-03-18 16:40:00,2024-03-18 16:54:00,A,CDG,PARIS,FRANCE,3,FINAL
LY,320,2024-03-18 16:40:00,2024-03-18 16:54:00,A,CDG,PARIS,FRANCE,3,FINAL
LY,5109,2024-03-18 17:00:00,2024-03-18 17:00:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
6H,045,2024-03-18 17:00:00,2024-03-18 17:00:00,D,ETM,RAMON,ISRAEL,3,ON TIME
IB,2393,2024-03-18 16:40:00,2024-03-18 17:05:00,A,BCN,BARCELONA,SPAIN,3,FINAL
LY,394,2024-03-18 16:40:00,2024-03-18 17:05:00,A,BCN,BARCELONA,SPAIN,3,FINAL
LH,681,2024-03-18 17:10:00,2024-03-18 17:10:00,D,MUC,MUNICH,GERMANY,3,ON TIME
LY,2367,2024-03-18 17:10:00,2024-03-18 17:10:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
SN,7172,2024-03-18 17:10:00,2024-03-18 17:10:00,D,MUC,MUNICH,GERMANY,3,ON TIME
AM,7877,2024-03-18 17:15:00,2024-03-18 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
LY,317,2024-03-18 17:15:00,2024-03-18 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
LY,543,2024-03-18 17:15:00,2024-03-18 17:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
AM,7866,2024-03-18 17:15:00,2024-03-18 17:25:00,D,MAD,MADRID,SPAIN,3,ON TIME
AR,7873,2024-03-18 17:15:00,2024-03-18 17:25:00,D,MAD,MADRID,SPAIN,3,ON TIME
IB,2396,2024-03-18 17:15:00,2024-03-18 17:25:00,D,MAD,MADRID,SPAIN,3,ON TIME
LY,397,2024-03-18 17:15:00,2024-03-18 17:25:00,D,MAD,MADRID,SPAIN,3,ON TIME
6H,726,2024-03-18 17:45:00,2024-03-18 17:25:00,A,BUD,BUDAPEST,HUNGARY,3,FINAL
IZ,387,2024-03-18 17:30:00,2024-03-18 17:30:00,D,BEG,BELGRADE,SERBIA,3,ON TIME
LX,252,2024-03-18 17:10:00,2024-03-18 17:30:00,A,ZRH,ZURICH,SWITZERLAND,3,FINAL
LY,338,2024-03-18 16:45:00,2024-03-18 17:46:00,A,AMS,AMSTERDAM,NETHERLANDS,3,FINAL
SK,3150,2024-03-18 16:45:00,2024-03-18 17:46:00,A,AMS,AMSTERDAM,NETHERLANDS,3,FINAL
IZ,821,2024-03-18 17:50:00,2024-03-18 17:50:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LY,2523,2024-03-18 17:50:00,2024-03-18 18:05:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
LY,571,2024-03-18 18:10:00,2024-03-18 18:10:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
AA,9266,2024-03-18 17:50:00,2024-03-18 18:14:00,A,MAD,MADRID,SPAIN,3,FINAL
AM,7859,2024-03-18 17:50:00,2024-03-18 18:14:00,A,MAD,MADRID,SPAIN,3,FINAL
AR,7872,2024-03-18 17:50:00,2024-03-18 18:14:00,A,MAD,MADRID,SPAIN,3,FINAL
IB,2395,2024-03-18 17:50:00,2024-03-18 18:14:00,A,MAD,MADRID,SPAIN,3,FINAL
LY,396,2024-03-18 17:50:00,2024-03-18 18:14:00,A,MAD,MADRID,SPAIN,3,FINAL
LX,253,2024-03-18 18:20:00,2024-03-18 18:20:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
LY,348,2024-03-18 17:35:00,2024-03-18 18:20:00,A,ZRH,ZURICH,SWITZERLAND,3,FINAL
SK,3188,2024-03-18 17:35:00,2024-03-18 18:20:00,A,ZRH,ZURICH,SWITZERLAND,3,FINAL
6H,561,2024-03-18 18:50:00,2024-03-18 18:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
LY,312,2024-03-18 18:40:00,2024-03-18 18:53:00,A,LTN,LONDON LUTON,UNITED KINGDOM,3,FINAL
LY,387,2024-03-18 18:55:00,2024-03-18 18:55:00,D,MXP,MILAN,ITALY,3,ON TIME
SK,3183,2024-03-18 18:55:00,2024-03-18 18:55:00,D,MXP,MILAN,ITALY,3,ON TIME
6H,046,2024-03-18 19:30:00,2024-03-18 19:30:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
IZ,512,2024-03-18 19:00:00,2024-03-18 19:39:00,A,AMS,AMSTERDAM,NETHERLANDS,3,FINAL
LY,091,2024-03-18 19:40:00,2024-03-18 19:40:00,D,NRT,TOKYO,JAPAN,3,ON TIME
LY,5133,2024-03-18 20:00:00,2024-03-18 20:00:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
LY,081,2024-03-18 20:05:00,2024-03-18 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
QF,5020,2024-03-18 20:05:00,2024-03-18 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
TG,4584,2024-03-18 20:05:00,2024-03-18 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
VN,3298,2024-03-18 20:05:00,2024-03-18 20:05:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
WZ,4311,2024-03-18 20:15:00,2024-03-18 20:15:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,NOT FINAL
LY,612,2024-03-18 20:55:00,2024-03-18 20:15:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,FINAL
S7,4483,2024-03-18 20:55:00,2024-03-18 20:15:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,FINAL
AA,9259,2024-03-18 20:00:00,2024-03-18 20:20:00,A,CDG,PARIS,FRANCE,3,DELAYED
AM,7862,2024-03-18 20:00:00,2024-03-18 20:20:00,A,CDG,PARIS,FRANCE,3,DELAYED
LY,324,2024-03-18 20:00:00,2024-03-18 20:20:00,A,CDG,PARIS,FRANCE,3,DELAYED
LY,5108,2024-03-18 20:20:00,2024-03-18 20:20:00,A,TBS,TBILISI,GEORGIA,3,NOT FINAL
SK,3160,2024-03-18 20:00:00,2024-03-18 20:20:00,A,CDG,PARIS,FRANCE,3,DELAYED
LY,087,2024-03-18 20:35:00,2024-03-18 20:35:00,D,HKT,PHUKET,THAILAND,3,ON TIME
IZ,216,2024-03-18 20:40:00,2024-03-18 20:40:00,A,SKG,THESSALONIKI,GREECE,3,NOT FINAL
