Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
FZ,1126,2024-03-14 14:20:00,2024-03-14 14:48:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
LY,2366,2024-03-14 14:55:00,2024-03-14 14:48:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
LY,355,2024-03-14 14:35:00,2024-03-14 14:53:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
SK,3179,2024-03-14 14:35:00,2024-03-14 14:53:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
U8,108,2024-03-14 14:55:00,2024-03-14 14:54:00,A,LCA,LARNACA,CYPRUS,3,LANDED
A4,5026,2024-03-14 14:00:00,2024-03-14 14:57:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
ET,419,2024-03-14 14:35:00,2024-03-14 15:07:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,8809,2024-03-14 14:35:00,2024-03-14 15:07:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
IZ,281,2024-03-14 15:00:00,2024-03-14 15:08:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,972,2024-03-14 15:00:00,2024-03-14 15:16:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
BZ,441,2024-03-14 15:20:00,2024-03-14 15:17:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
SK,3154,2024-03-14 15:35:00,2024-03-14 15:22:00,A,BER,BERLIN,GERMANY,3,LANDED
AC,9020,2024-03-14 15:30:00,2024-03-14 15:39:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
LH,686,2024-03-14 15:30:00,2024-03-14 15:39:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
NH,5459,2024-03-14 15:30:00,2024-03-14 15:39:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
SN,7173,2024-03-14 15:30:00,2024-03-14 15:39:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
UA,9120,2024-03-14 15:30:00,2024-03-14 15:39:00,A,FRA,FRANKFURT,GERMANY,3,LANDED
IZ,417,2024-03-14 15:10:00,2024-03-14 15:43:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
TO,3453,2024-03-14 15:35:00,2024-03-14 15:58:00,D,ORY,PARIS,FRANCE,3,DEPARTED
IZ,816,2024-03-14 15:35:00,2024-03-14 16:03:00,A,ETM,RAMON,ISRAEL,3,LANDED
UX,1302,2024-03-14 16:05:00,2024-03-14 16:04:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,346,2024-03-14 16:00:00,2024-03-14 16:08:00,A,GVA,GENEVA,SWITZERLAND,3,LANDED
AF,963,2024-03-14 15:40:00,2024-03-14 16:09:00,D,CDG,PARIS,FRANCE,3,DEPARTED
A4,5023,2024-03-14 16:10:00,2024-03-14 16:12:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,LANDED
LY,348,2024-03-14 15:30:00,2024-03-14 16:14:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
SK,3188,2024-03-14 15:30:00,2024-03-14 16:14:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
AR,7211,2024-03-14 15:20:00,2024-03-14 16:15:00,D,FCO,ROME,ITALY,3,DEPARTED
AZ,807,2024-03-14 15:20:00,2024-03-14 16:15:00,D,FCO,ROME,ITALY,3,DEPARTED
JU,7379,2024-03-14 15:20:00,2024-03-14 16:15:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,2522,2024-03-14 16:40:00,2024-03-14 16:18:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
6H,662,2024-03-14 15:20:00,2024-03-14 16:21:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,1008,2024-03-14 16:25:00,2024-03-14 16:22:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
AA,9258,2024-03-14 16:10:00,2024-03-14 16:26:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,320,2024-03-14 16:10:00,2024-03-14 16:26:00,A,CDG,PARIS,FRANCE,3,LANDED
U8,109,2024-03-14 15:55:00,2024-03-14 16:26:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
6H,048,2024-03-14 16:30:00,2024-03-14 16:29:00,A,ETM,RAMON,ISRAEL,3,LANDED
AM,7851,2024-03-14 16:10:00,2024-03-14 16:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,339,2024-03-14 16:10:00,2024-03-14 16:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
SK,3151,2024-03-14 16:10:00,2024-03-14 16:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,382,2024-03-14 16:00:00,2024-03-14 16:33:00,A,MXP,MILAN,ITALY,3,LANDED
SK,3184,2024-03-14 16:00:00,2024-03-14 16:33:00,A,MXP,MILAN,ITALY,3,LANDED
IZ,295,2024-03-14 16:00:00,2024-03-14 16:34:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
AM,7853,2024-03-14 16:50:00,2024-03-14 16:39:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,325,2024-03-14 16:50:00,2024-03-14 16:39:00,D,CDG,PARIS,FRANCE,3,DEPARTED
IB,2393,2024-03-14 16:40:00,2024-03-14 16:42:00,A,BCN,BARCELONA,SPAIN,3,LANDED
LY,394,2024-03-14 16:40:00,2024-03-14 16:42:00,A,BCN,BARCELONA,SPAIN,3,LANDED
LY,312,2024-03-14 17:10:00,2024-03-14 16:44:00,A,LTN,LONDON LUTON,UNITED KINGDOM,3,LANDED
IZ,364,2024-03-14 16:25:00,2024-03-14 16:48:00,A,SOF,SOFIA,BULGARIA,3,LANDED
LY,338,2024-03-14 16:50:00,2024-03-14 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
SK,3150,2024-03-14 16:50:00,2024-03-14 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
LY,343,2024-03-14 16:10:00,2024-03-14 17:01:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
SK,3191,2024-03-14 16:10:00,2024-03-14 17:01:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
BZ,462,2024-03-14 16:15:00,2024-03-14 17:05:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,2373,2024-03-14 16:40:00,2024-03-14 17:06:00,D,BER,BERLIN,GERMANY,3,DEPARTED
LY,5102,2024-03-14 16:10:00,2024-03-14 17:09:00,A,WAW,WARSAW,POLAND,3,LANDED
LY,387,2024-03-14 17:00:00,2024-03-14 17:12:00,D,MXP,MILAN,ITALY,3,DEPARTED
SK,3183,2024-03-14 17:00:00,2024-03-14 17:12:00,D,MXP,MILAN,ITALY,3,DEPARTED
IZ,821,2024-03-14 16:10:00,2024-03-14 17:14:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
W6,4427,2024-03-14 17:00:00,2024-03-14 17:17:00,A,SOF,SOFIA,BULGARIA,3,LANDED
A4,5024,2024-03-14 17:10:00,2024-03-14 17:23:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
AM,7877,2024-03-14 17:15:00,2024-03-14 17:25:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
LY,317,2024-03-14 17:15:00,2024-03-14 17:25:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
AM,7866,2024-03-14 17:05:00,2024-03-14 17:29:00,D,MAD,MADRID,SPAIN,3,DEPARTED
AR,7873,2024-03-14 17:05:00,2024-03-14 17:29:00,D,MAD,MADRID,SPAIN,3,DEPARTED
BZ,703,2024-03-14 17:25:00,2024-03-14 17:29:00,A,ATH,ATHENS,GREECE,3,LANDED
IB,2396,2024-03-14 17:05:00,2024-03-14 17:29:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,397,2024-03-14 17:05:00,2024-03-14 17:29:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LH,687,2024-03-14 16:35:00,2024-03-14 17:31:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
SN,7174,2024-03-14 16:35:00,2024-03-14 17:31:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
UA,9123,2024-03-14 16:35:00,2024-03-14 17:31:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
IZ,1801,2024-03-14 17:00:00,2024-03-14 17:34:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LX,252,2024-03-14 17:10:00,2024-03-14 17:34:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
AA,9266,2024-03-14 17:50:00,2024-03-14 17:41:00,A,MAD,MADRID,SPAIN,3,LANDED
AM,7859,2024-03-14 17:50:00,2024-03-14 17:41:00,A,MAD,MADRID,SPAIN,3,LANDED
AR,7872,2024-03-14 17:50:00,2024-03-14 17:41:00,A,MAD,MADRID,SPAIN,3,LANDED
IB,2395,2024-03-14 17:50:00,2024-03-14 17:41:00,A,MAD,MADRID,SPAIN,3,LANDED
LY,396,2024-03-14 17:50:00,2024-03-14 17:41:00,A,MAD,MADRID,SPAIN,3,LANDED
LY,351,2024-03-14 17:05:00,2024-03-14 17:52:00,D,MUC,MUNICH,GERMANY,3,DEPARTED
LY,2523,2024-03-14 17:45:00,2024-03-14 17:55:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
AR,7879,2024-03-14 18:00:00,2024-03-14 18:13:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,383,2024-03-14 18:00:00,2024-03-14 18:13:00,D,FCO,ROME,ITALY,3,DEPARTED
TP,8900,2024-03-14 18:00:00,2024-03-14 18:13:00,D,FCO,ROME,ITALY,3,DEPARTED
IB,2390,2024-03-14 18:05:00,2024-03-14 18:15:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
LY,391,2024-03-14 18:05:00,2024-03-14 18:15:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
LY,571,2024-03-14 17:50:00,2024-03-14 18:21:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
LY,2367,2024-03-14 17:10:00,2024-03-14 18:23:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
6H,721,2024-03-14 18:00:00,2024-03-14 18:25:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
6H,711,2024-03-14 18:10:00,2024-03-14 18:26:00,D,VAR,VARNA,BULGARIA,3,DEPARTED
IZ,363,2024-03-14 17:55:00,2024-03-14 18:33:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
5F,447,2024-03-14 18:55:00,2024-03-14 18:39:00,A,RMO,CHISINAU,MOLDOVA,3,LANDED
LY,5109,2024-03-14 17:30:00,2024-03-14 18:40:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
6H,726,2024-03-14 18:55:00,2024-03-14 18:44:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
W6,4428,2024-03-14 18:00:00,2024-03-14 18:52:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
BZ,704,2024-03-14 18:20:00,2024-03-14 18:53:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LX,253,2024-03-14 18:20:00,2024-03-14 19:18:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
LY,543,2024-03-14 19:15:00,2024-03-14 19:32:00,D,ATH,ATHENS,GREECE,3,DEPARTED
AI,139,2024-03-14 19:25:00,2024-03-14 19:47:00,A,DEL,NEW DELHI,INDIA,3,LANDED
AA,9259,2024-03-14 19:20:00,2024-03-14 19:49:00,A,CDG,PARIS,FRANCE,3,LANDED
AM,7862,2024-03-14 19:20:00,2024-03-14 19:49:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,324,2024-03-14 19:20:00,2024-03-14 19:49:00,A,CDG,PARIS,FRANCE,3,LANDED
SK,3160,2024-03-14 19:20:00,2024-03-14 19:49:00,A,CDG,PARIS,FRANCE,3,LANDED
IZ,822,2024-03-14 18:35:00,2024-03-14 19:52:00,A,ETM,RAMON,ISRAEL,3,LANDED
U8,102,2024-03-14 20:20:00,2024-03-14 19:56:00,A,LCA,LARNACA,CYPRUS,3,LANDED
IZ,1802,2024-03-14 19:15:00,2024-03-14 20:01:00,A,ETM,RAMON,ISRAEL,3,LANDED
5F,448,2024-03-14 20:00:00,2024-03-14 20:15:00,D,RMO,CHISINAU,MOLDOVA,3,DEPARTED
6H,891,2024-03-14 20:00:00,2024-03-14 20:18:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
LY,5108,2024-03-14 19:20:00,2024-03-14 20:23:00,A,TBS,TBILISI,GEORGIA,3,LANDED
LY,612,2024-03-14 20:55:00,2024-03-14 20:32:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
S7,4483,2024-03-14 20:55:00,2024-03-14 20:32:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
W4,8287,2024-03-14 20:20:00,2024-03-14 20:50:00,A,FCO,ROME,ITALY,3,LANDED
U8,1457,2024-03-14 21:20:00,2024-03-14 20:59:00,A,VNO,VILNIUS,LITHUANIA,3,LANDED
AA,9260,2024-03-14 21:05:00,2024-03-14 21:03:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
LY,316,2024-03-14 21:05:00,2024-03-14 21:03:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
LY,087,2024-03-14 20:45:00,2024-03-14 21:11:00,D,HKT,PHUKET,THAILAND,3,DEPARTED
6H,226,2024-03-14 20:45:00,2024-03-14 21:18:00,A,RVN,ROVANIEMI,FINLAND,3,LANDED
IZ,827,2024-03-14 20:10:00,2024-03-14 21:19:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
IZ,387,2024-03-14 19:50:00,2024-03-14 21:30:00,D,BEG,BELGRADE,SERBIA,3,DEPARTED
WZ,4311,2024-03-14 21:50:00,2024-03-14 21:36:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,LANDED
LY,974,2024-03-14 21:40:00,2024-03-14 21:43:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
IZ,418,2024-03-14 21:35:00,2024-03-14 21:57:00,A,TBS,TBILISI,GEORGIA,3,LANDED
LY,084,2024-03-14 22:50:00,2024-03-14 22:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
QF,5019,2024-03-14 22:50:00,2024-03-14 22:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
TG,4585,2024-03-14 22:50:00,2024-03-14 22:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
VN,3295,2024-03-14 22:50:00,2024-03-14 22:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
LY,081,2024-03-14 21:30:00,2024-03-14 22:06:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
QF,5020,2024-03-14 21:30:00,2024-03-14 22:06:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
TG,4584,2024-03-14 21:30:00,2024-03-14 22:06:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
VN,3298,2024-03-14 21:30:00,2024-03-14 22:06:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
W4,8288,2024-03-14 21:10:00,2024-03-14 22:22:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,5133,2024-03-14 20:40:00,2024-03-14 22:25:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
6H,723,2024-03-14 21:40:00,2024-03-14 22:45:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
AI,140,2024-03-14 21:10:00,2024-03-14 22:58:00,D,DEL,NEW DELHI,INDIA,3,DEPARTED
LY,092,2024-03-14 22:05:00,2024-03-14 23:03:00,A,NRT,TOKYO,JAPAN,3,LANDED
WZ,4312,2024-03-14 22:55:00,2024-03-14 23:04:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
H7,457,2024-03-14 22:30:00,2024-03-14 23:11:00,A,RMO,CHISINAU,MOLDOVA,3,LANDED
IZ,828,2024-03-14 22:15:00,2024-03-14 23:16:00,A,ETM,RAMON,ISRAEL,3,LANDED
RO,155,2024-03-14 23:20:00,2024-03-14 23:19:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
IZ,296,2024-03-14 22:15:00,2024-03-14 23:23:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
LY,614,2024-03-15 00:20:00,2024-03-14 23:36:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
S7,4485,2024-03-15 00:20:00,2024-03-14 23:36:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
6H,712,2024-03-14 23:55:00,2024-03-14 23:52:00,A,VAR,VARNA,BULGARIA,3,LANDED
ET,404,2024-03-15 00:35:00,2024-03-15 00:00:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
H7,458,2024-03-14 23:30:00,2024-03-15 00:00:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
LY,8804,2024-03-15 00:35:00,2024-03-15 00:00:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
6H,722,2024-03-15 00:10:00,2024-03-15 00:05:00,A,SOF,SOFIA,BULGARIA,3,LANDED
LY,544,2024-03-15 00:25:00,2024-03-15 00:20:00,A,ATH,ATHENS,GREECE,3,LANDED
RO,156,2024-03-15 00:20:00,2024-03-15 00:20:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
B6,6453,2024-03-15 00:05:00,2024-03-15 00:21:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
DL,7426,2024-03-15 00:05:00,2024-03-15 00:21:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
LY,003,2024-03-15 00:05:00,2024-03-15 00:21:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
LY,328,2024-03-15 00:10:00,2024-03-15 00:38:00,A,CDG,PARIS,FRANCE,3,LANDING
SK,3162,2024-03-15 00:10:00,2024-03-15 00:38:00,A,CDG,PARIS,FRANCE,3,LANDING
LY,5134,2024-03-14 23:50:00,2024-03-15 00:40:00,A,LCA,LARNACA,CYPRUS,3,DELAYED
LY,356,2024-03-15 00:35:00,2024-03-15 00:45:00,A,FRA,FRANKFURT,GERMANY,3,FINAL
LY,572,2024-03-15 00:20:00,2024-03-15 00:49:00,A,OTP,BUCHAREST,ROMANIA,3,LANDING
LY,5110,2024-03-14 23:50:00,2024-03-15 00:54:00,A,TBS,TBILISI,GEORGIA,3,FINAL
AR,7851,2024-03-15 01:00:00,2024-03-15 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
B6,6467,2024-03-15 01:00:00,2024-03-15 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
B6,6483,2024-03-15 01:00:00,2024-03-15 01:00:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
DL,7437,2024-03-15 01:00:00,2024-03-15 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
DL,7443,2024-03-15 01:00:00,2024-03-15 01:00:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
LY,017,2024-03-15 01:00:00,2024-03-15 01:00:00,D,MIA,MIAMI,UNITED STATES,3,ON TIME
LY,027,2024-03-15 01:00:00,2024-03-15 01:00:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
AM,7869,2024-03-15 01:05:00,2024-03-15 01:05:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
AR,7853,2024-03-15 01:05:00,2024-03-15 01:05:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
B6,6451,2024-03-15 01:05:00,2024-03-15 01:05:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
DL,7424,2024-03-15 01:05:00,2024-03-15 01:05:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
LY,001,2024-03-15 01:05:00,2024-03-15 01:05:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
ET,405,2024-03-15 01:30:00,2024-03-15 01:30:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
LY,8807,2024-03-15 01:30:00,2024-03-15 01:30:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
LY,2368,2024-03-15 00:55:00,2024-03-15 01:35:00,A,BUD,BUDAPEST,HUNGARY,3,FINAL
BZ,461,2024-03-15 00:55:00,2024-03-15 01:41:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,FINAL
SK,3156,2024-03-15 02:20:00,2024-03-15 01:50:00,A,BER,BERLIN,GERMANY,3,FINAL
LY,344,2024-03-15 01:50:00,2024-03-15 01:56:00,A,ZRH,ZURICH,SWITZERLAND,3,FINAL
SK,3190,2024-03-15 01:50:00,2024-03-15 01:56:00,A,ZRH,ZURICH,SWITZERLAND,3,FINAL
LY,388,2024-03-15 02:10:00,2024-03-15 02:03:00,A,MXP,MILAN,ITALY,3,FINAL
SK,3180,2024-03-15 02:10:00,2024-03-15 02:03:00,A,MXP,MILAN,ITALY,3,FINAL
TP,8901,2024-03-15 02:10:00,2024-03-15 02:03:00,A,MXP,MILAN,ITALY,3,FINAL
LY,2524,2024-03-15 02:45:00,2024-03-15 02:17:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,FINAL
6H,892,2024-03-15 02:25:00,2024-03-15 02:32:00,A,TBS,TBILISI,GEORGIA,3,FINAL
AA,387,2024-03-15 02:15:00,2024-03-15 02:34:00,A,FCO,ROME,ITALY,3,FINAL
AR,7874,2024-03-15 02:15:00,2024-03-15 02:34:00,A,FCO,ROME,ITALY,3,FINAL
LY,384,2024-03-15 02:15:00,2024-03-15 02:34:00,A,FCO,ROME,ITALY,3,FINAL
SK,3166,2024-03-15 02:15:00,2024-03-15 02:34:00,A,FCO,ROME,ITALY,3,FINAL
TP,8897,2024-03-15 02:15:00,2024-03-15 02:34:00,A,FCO,ROME,ITALY,3,FINAL
LY,352,2024-03-15 02:10:00,2024-03-15 02:34:00,A,MUC,MUNICH,GERMANY,3,FINAL
SK,3178,2024-03-15 02:10:00,2024-03-15 02:34:00,A,MUC,MUNICH,GERMANY,3,FINAL
LY,376,2024-03-15 02:30:00,2024-03-15 02:54:00,A,LIS,LISBON,PORTUGAL,3,FINAL
TP,8913,2024-03-15 02:30:00,2024-03-15 02:54:00,A,LIS,LISBON,PORTUGAL,3,FINAL
AA,9265,2024-03-15 02:55:00,2024-03-15 02:55:00,D,MAD,MADRID,SPAIN,3,ON TIME
AM,7879,2024-03-15 02:55:00,2024-03-15 02:55:00,D,MAD,MADRID,SPAIN,3,ON TIME
AR,7871,2024-03-15 02:55:00,2024-03-15 02:55:00,D,MAD,MADRID,SPAIN,3,ON TIME
IB,2394,2024-03-15 02:55:00,2024-03-15 02:55:00,D,MAD,MADRID,SPAIN,3,ON TIME
LY,395,2024-03-15 02:55:00,2024-03-15 02:55:00,D,MAD,MADRID,SPAIN,3,ON TIME
LY,311,2024-03-15 03:00:00,2024-03-15 03:00:00,D,LTN,LONDON LUTON,UNITED KINGDOM,3,ON TIME
AM,7850,2024-03-15 02:55:00,2024-03-15 03:01:00,A,AMS,AMSTERDAM,NETHERLANDS,3,FINAL
LY,336,2024-03-15 02:55:00,2024-03-15 03:01:00,A,AMS,AMSTERDAM,NETHERLANDS,3,FINAL
SK,3152,2024-03-15 02:55:00,2024-03-15 03:01:00,A,AMS,AMSTERDAM,NETHERLANDS,3,FINAL
AM,7854,2024-03-15 03:20:00,2024-03-15 03:09:00,A,CDG,PARIS,FRANCE,3,FINAL
LY,326,2024-03-15 03:20:00,2024-03-15 03:09:00,A,CDG,PARIS,FRANCE,3,FINAL
SK,3158,2024-03-15 03:20:00,2024-03-15 03:09:00,A,CDG,PARIS,FRANCE,3,FINAL
IZ,388,2024-03-15 03:20:00,2024-03-15 03:20:00,A,BEG,BELGRADE,SERBIA,3,NOT FINAL
AA,9262,2024-03-15 03:30:00,2024-03-15 03:30:00,D,CDG,PARIS,FRANCE,3,ON TIME
AM,7867,2024-03-15 03:30:00,2024-03-15 03:30:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,319,2024-03-15 03:30:00,2024-03-15 03:30:00,D,CDG,PARIS,FRANCE,3,ON TIME
SK,3161,2024-03-15 03:30:00,2024-03-15 03:30:00,D,CDG,PARIS,FRANCE,3,ON TIME
OS,859,2024-03-15 03:35:00,2024-03-15 03:35:00,A,VIE,VIENNA,AUSTRIA,3,NOT FINAL
LO,151,2024-03-15 03:45:00,2024-03-15 03:45:00,A,WAW,WARSAW,POLAND,3,NOT FINAL
LY,9256,2024-03-15 03:45:00,2024-03-15 03:45:00,A,WAW,WARSAW,POLAND,3,NOT FINAL
AM,7864,2024-03-15 03:50:00,2024-03-15 03:50:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LY,337,2024-03-15 03:50:00,2024-03-15 03:50:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
SK,3155,2024-03-15 03:50:00,2024-03-15 03:50:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
6H,724,2024-03-15 03:50:00,2024-03-15 03:50:00,A,SOF,SOFIA,BULGARIA,3,NOT FINAL
IB,2391,2024-03-15 04:15:00,2024-03-15 04:25:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,392,2024-03-15 04:15:00,2024-03-15 04:25:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
IZ,338,2024-03-15 04:30:00,2024-03-15 04:30:00,A,MXP,MILAN,ITALY,3,NOT FINAL
AM,7878,2024-03-15 04:20:00,2024-03-15 04:30:00,A,MAD,MADRID,SPAIN,3,FINAL
AR,7870,2024-03-15 04:20:00,2024-03-15 04:30:00,A,MAD,MADRID,SPAIN,3,FINAL
IB,2397,2024-03-15 04:20:00,2024-03-15 04:30:00,A,MAD,MADRID,SPAIN,3,FINAL
LY,398,2024-03-15 04:20:00,2024-03-15 04:30:00,A,MAD,MADRID,SPAIN,3,FINAL
IZ,282,2024-03-15 04:35:00,2024-03-15 04:35:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
QS,1286,2024-03-15 04:35:00,2024-03-15 04:35:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
AA,9267,2024-03-15 05:05:00,2024-03-15 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
AM,7876,2024-03-15 05:05:00,2024-03-15 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
BZ,251,2024-03-15 05:05:00,2024-03-15 05:05:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,318,2024-03-15 05:05:00,2024-03-15 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
SK,3174,2024-03-15 05:05:00,2024-03-15 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
LY,5101,2024-03-15 05:15:00,2024-03-15 05:15:00,D,WAW,WARSAW,POLAND,3,ON TIME
LO,152,2024-03-15 05:20:00,2024-03-15 05:20:00,D,WAW,WARSAW,POLAND,3,ON TIME
LY,2371,2024-03-15 05:20:00,2024-03-15 05:20:00,D,BER,BERLIN,GERMANY,3,ON TIME
LY,345,2024-03-15 05:20:00,2024-03-15 05:20:00,D,GVA,GENEVA,SWITZERLAND,3,ON TIME
LY,381,2024-03-15 05:20:00,2024-03-15 05:20:00,D,MXP,MILAN,ITALY,3,ON TIME
LY,545,2024-03-15 05:20:00,2024-03-15 05:20:00,D,ATH,ATHENS,GREECE,3,ON TIME
LY,9255,2024-03-15 05:20:00,2024-03-15 05:20:00,D,WAW,WARSAW,POLAND,3,ON TIME
NH,5620,2024-03-15 05:20:00,2024-03-15 05:20:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
